Open Time,Order,Symbol,Type,Volume,Volume ,Price ,Price,S / L,T / P,Time,State
2024.12.04 13:46:58,20300086335,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5485.0003,5485.0003,,,2024.12.04 14:06:19,filled
2024.12.04 13:47:17,20300086519,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5484.8974,5484.8974,,,2024.12.04 14:06:01,filled
2024.12.04 13:47:25,20300086628,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5484.8974,5484.8974,,,2024.12.04 14:06:01,filled
2024.12.04 13:59:05,20300093655,Crash 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 13:59:06,filled
2024.12.04 13:59:05,20300093656,Crash 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 13:59:06,filled
2024.12.04 13:59:05,20300093657,Crash 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 13:59:06,filled
2024.12.04 13:59:05,20300093658,Crash 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 13:59:06,filled
2024.12.04 13:59:05,20300093659,Crash 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 13:59:06,filled
2024.12.04 14:02:12,20300095676,Crash 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 14:02:12,filled
2024.12.04 14:02:12,20300095685,Crash 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 14:02:13,filled
2024.12.04 14:02:13,20300095700,Crash 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 14:02:14,filled
2024.12.04 14:02:14,20300095711,Crash 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 14:02:15,filled
2024.12.04 14:02:16,20300095724,Crash 900 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 14:02:17,filled
2024.12.04 14:20:34,20300108491,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108492,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108493,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108494,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108495,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108496,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108497,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108498,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108499,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:20:34,20300108500,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:20:34,filled
2024.12.04 14:21:56,20300109334,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5494.2991,5494.2991,,,2024.12.04 14:43:57,filled
2024.12.04 14:22:07,20300109512,Crash 1000 Index,sell limit,0.2 / 0,0.2,5494.3423,5494.3423,,,2024.12.04 14:44:02,rejected
2024.12.04 14:22:14,20300109572,Crash 1000 Index,sell limit,0.2 / 0,0.2,5494.4018,5494.4018,,,2024.12.04 14:44:15,rejected
2024.12.04 14:22:22,20300109665,Crash 1000 Index,sell limit,0.2 / 0,0.2,5494.5806,5494.5806,,,2024.12.04 14:44:46,rejected
2024.12.04 14:25:44,20300112137,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.3705,5489.3705,,,2024.12.04 14:29:35,filled
2024.12.04 14:25:55,20300112213,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4166,5489.4166,,,2024.12.04 14:29:42,filled
2024.12.04 14:26:07,20300112322,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4166,5489.4166,,,2024.12.04 14:29:42,filled
2024.12.04 14:26:17,20300112418,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4051,5489.4051,,,2024.12.04 14:29:40,filled
2024.12.04 14:26:24,20300112497,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4051,5489.4051,,,2024.12.04 14:29:40,filled
2024.12.04 14:26:34,20300112563,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4397,5489.4397,,,2024.12.04 14:29:46,filled
2024.12.04 14:26:42,20300112634,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4282,5489.4282,,,2024.12.04 14:29:44,filled
2024.12.04 14:26:52,20300112696,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4397,5489.4397,,,2024.12.04 14:29:46,filled
2024.12.04 14:26:59,20300112740,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4627,5489.4627,,,2024.12.04 14:29:50,filled
2024.12.04 14:27:07,20300112788,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5489.4051,5489.4051,,,2024.12.04 14:29:40,filled
2024.12.04 14:49:15,20300128358,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128359,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128360,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128361,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128362,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128363,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128364,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128365,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128366,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128367,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 14:49:15,20300128368,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 14:49:16,filled
2024.12.04 15:05:46,20300140473,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.7811,5499.7811,5501.5186,,2024.12.04 16:12:59,rejected
2024.12.04 15:07:33,20300141654,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.7811,5499.7811,5501.6634,,2024.12.04 16:12:59,rejected
2024.12.04 15:07:41,20300141766,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.7087,5499.7087,5501.8082,,2024.12.04 16:12:44,rejected
2024.12.04 15:08:05,20300141981,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.6363,5499.6363,5501.5186,,2024.12.04 16:12:33,rejected
2024.12.04 15:08:19,20300142089,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.6363,5499.6363,5501.8082,,2024.12.04 16:12:33,rejected
2024.12.04 15:08:33,20300142234,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.9259,5499.9259,5501.591,,2024.12.04 16:13:25,rejected
2024.12.04 15:08:43,20300142330,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.7087,5499.7087,5501.6634,,2024.12.04 16:12:44,rejected
2024.12.04 15:08:55,20300142431,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.8535,5499.8535,5501.6634,,2024.12.04 16:13:11,rejected
2024.12.04 15:09:08,20300142557,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.6363,5499.6363,5501.5186,,2024.12.04 16:12:33,rejected
2024.12.04 15:09:25,20300142730,Crash 1000 Index,sell limit,0.2 / 0,0.2,5499.7811,5499.7811,5501.5186,,2024.12.04 16:12:59,rejected
2024.12.04 16:08:06,20300183480,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:08:07,filled
2024.12.04 16:08:07,20300183484,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:08:08,filled
2024.12.04 16:08:07,20300183493,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:08:08,filled
2024.12.04 16:26:23,20300195908,Crash 900 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 16:26:24,filled
2024.12.04 16:26:30,20300195977,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 16:26:31,filled
2024.12.04 16:26:32,20300196002,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 16:26:33,filled
2024.12.04 16:26:34,20300196023,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 16:26:35,filled
2024.12.04 16:29:08,20300197800,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5500.0378,5500.0378,5502.0403,,2024.12.04 16:48:07,filled
2024.12.04 16:29:20,20300197904,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.9728,5499.9728,5502.0298,,2024.12.04 16:47:55,filled
2024.12.04 16:29:41,20300198108,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.9728,5499.9728,5502.0077,,2024.12.04 16:47:55,filled
2024.12.04 16:30:01,20300198341,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.9728,5499.9728,5502.0037,,2024.12.04 16:47:55,filled
2024.12.04 16:30:17,20300198684,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.9406,5499.9406,5502.0279,,2024.12.04 16:47:50,filled
2024.12.04 16:30:31,20300198917,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.9649,5499.9649,5502.0037,,2024.12.04 16:47:54,filled
2024.12.04 16:30:47,20300199091,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5500.0134,5500.0134,5502.0525,,2024.12.04 16:48:03,filled
2024.12.04 16:31:13,20300199419,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.9362,5499.9362,5501.9574,,2024.12.04 16:47:49,filled
2024.12.04 16:31:31,20300199678,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5499.96,5499.96,5501.9336,,2024.12.04 16:47:54,filled
2024.12.04 16:31:48,20300199879,Crash 1000 Index,sell limit,0.2 / 0.2,0.2,5500.0075,5500.0075,5502.0033,,2024.12.04 16:48:02,filled
2024.12.04 16:49:10,20300211641,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:49:11,filled
2024.12.04 16:49:11,20300211647,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:49:12,filled
2024.12.04 16:49:12,20300211655,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:49:12,filled
2024.12.04 16:49:12,20300211671,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.04 16:49:13,filled
2024.12.04 18:06:43,20300261875,Crash 900 Index,sell limit,0.2 / 0.2,0.2,13216.483,13216.483,13224.013,,2024.12.04 19:59:02,filled
2024.12.04 18:07:02,20300262070,Crash 900 Index,sell limit,0.2 / 0,0.2,13216.483,13216.483,13224.127,,2024.12.04 19:59:01,rejected
2024.12.04 18:07:18,20300262227,Crash 900 Index,sell limit,0.2 / 0.2,0.2,13216.369,13216.369,13223.556,,2024.12.04 19:58:53,filled
2024.12.04 18:07:46,20300262445,Crash 900 Index,sell limit,0.2 / 0,0.2,13216.483,13216.483,13224.469,,2024.12.04 19:59:01,rejected
2024.12.04 18:08:12,20300262680,Crash 900 Index,sell limit,0.2 / 0.2,0.2,13216.026,13216.026,13223.67,,2024.12.04 19:58:32,filled
2024.12.04 18:12:13,20300265362,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:14,filled
2024.12.04 18:12:16,20300265405,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:17,filled
2024.12.04 18:12:19,20300265426,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:20,filled
2024.12.04 18:12:20,20300265445,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:21,filled
2024.12.04 18:12:22,20300265483,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:23,filled
2024.12.04 18:12:25,20300265513,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:26,filled
2024.12.04 18:12:33,20300265605,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:34,filled
2024.12.04 18:12:35,20300265621,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:36,filled
2024.12.04 18:12:37,20300265631,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:38,filled
2024.12.04 18:12:40,20300265663,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:40,filled
2024.12.04 18:12:42,20300265673,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:42,filled
2024.12.04 18:12:44,20300265694,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:44,filled
2024.12.04 18:12:45,20300265706,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:46,filled
2024.12.04 18:12:49,20300265746,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.04 18:12:50,filled
2024.12.04 18:19:04,20300269518,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20494.5257,20494.5257,20484.3182,,2024.12.04 22:38:09,filled
2024.12.04 18:20:12,20300270198,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20493.5088,20493.5088,20484.1393,,2024.12.04 22:38:53,filled
2024.12.04 18:20:34,20300270519,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20494.0173,20494.0173,20483.0661,,2024.12.04 22:38:36,filled
2024.12.04 18:20:46,20300270643,Boom 1000 Index,buy limit,0.2 / 0,0.2,20493.0003,20493.0003,20483.0661,,2024.12.04 22:39:17,rejected
2024.12.04 18:21:00,20300270877,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20493.5088,20493.5088,20483.7816,,2024.12.04 22:38:53,filled
2024.12.04 18:21:10,20300271013,Boom 1000 Index,buy limit,0.2 / 0,0.2,20493.0003,20493.0003,20483.245,,2024.12.04 22:39:17,rejected
2024.12.04 18:21:24,20300271193,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20494.5257,20494.5257,20483.4239,,2024.12.04 22:38:09,filled
2024.12.04 18:21:37,20300271337,Boom 1000 Index,buy limit,0.2 / 0,0.2,20493.0003,20493.0003,20483.7816,,2024.12.04 22:39:17,rejected
2024.12.04 18:22:14,20300271777,Boom 1000 Index,buy limit,0.2 / 0,0.2,20493.1556,20493.1556,20484.3182,,2024.12.04 22:39:07,rejected
2024.12.04 18:22:44,20300272118,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20493.5088,20493.5088,20484.3564,,2024.12.04 22:38:53,filled
2024.12.04 18:35:06,20300280789,Crash 900 Index,sell limit,0.2 / 0.2,0.2,13192.638,13192.638,13223.784,,2024.12.04 18:48:59,filled
2024.12.04 20:29:37,20300354023,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.556,13223.556,,,2024.12.04 20:29:38,filled
2024.12.04 20:29:43,20300354075,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.675,13223.675,,,2024.12.04 20:29:44,filled
2024.12.04 20:29:43,20300354076,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.675,13223.675,,,2024.12.04 20:29:44,filled
2024.12.04 20:29:43,20300354077,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.675,13223.675,,,2024.12.04 20:29:44,filled
2024.12.04 20:29:43,20300354078,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.675,13223.675,,,2024.12.04 20:29:44,filled
2024.12.04 20:29:43,20300354079,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.67,13223.67,,,2024.12.04 20:29:44,filled
2024.12.04 20:29:48,20300354117,Crash 900 Index,buy,0.2 / 0.2,0.2,13223.784,13223.784,,,2024.12.04 20:29:49,filled
2024.12.04 20:30:00,20300354196,Crash 900 Index,buy,0.2 / 0.2,0.2,13224.013,13224.013,,,2024.12.04 20:30:01,filled
2024.12.04 22:44:32,20300423902,Boom 1000 Index,sell,0.2 / 0.2,0.2,20484.3564,20484.3564,,,2024.12.04 22:44:33,filled
2024.12.04 22:44:34,20300423907,Boom 1000 Index,sell,0.2 / 0.2,0.2,20484.3182,20484.3182,,,2024.12.04 22:44:35,filled
2024.12.04 22:44:46,20300423960,Boom 1000 Index,sell,0.2 / 0.2,0.2,20484.1393,20484.1393,,,2024.12.04 22:44:47,filled
2024.12.04 22:45:04,20300424086,Boom 1000 Index,sell,0.2 / 0.2,0.2,20483.7816,20483.7816,,,2024.12.04 22:45:05,filled
2024.12.04 22:45:26,20300424216,Boom 1000 Index,sell,0.2 / 0.2,0.2,20483.4239,20483.4239,,,2024.12.04 22:45:27,filled
2024.12.04 22:45:27,20300424224,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20420.6336,20420.6336,,,2024.12.04 23:37:59,filled
2024.12.04 22:45:40,20300424300,Boom 1000 Index,sell,0.2 / 0.2,0.2,20483.0661,20483.0661,,,2024.12.04 22:45:41,filled
2024.12.04 22:45:48,20300424328,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20421.253,20421.253,,,2024.12.04 23:37:29,filled
2024.12.04 22:46:00,20300424398,Boom 1000 Index,buy limit,0.2 / 0,0.2,20419.8078,20419.8078,,,2024.12.04 23:38:39,rejected
2024.12.04 22:46:10,20300424450,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20421.0465,20421.0465,,,2024.12.04 23:37:40,filled
2024.12.04 22:46:18,20300424487,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20420.4272,20420.4272,,,2024.12.04 23:38:09,filled
2024.12.04 22:46:30,20300424558,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20420.8401,20420.8401,,,2024.12.04 23:37:49,filled
2024.12.04 23:52:25,20300449719,Boom 1000 Index,sell,0.2 / 0.2,0.2,20401.618,20401.618,,,2024.12.04 23:52:25,filled
2024.12.04 23:55:54,20300450880,Boom 1000 Index,sell,0.2 / 0.2,0.2,20397.383,20397.383,,,2024.12.04 23:55:54,filled
2024.12.05 00:00:31,20300452171,Boom 1000 Index,sell,0.2 / 0.2,0.2,20391.701,20391.701,,,2024.12.05 00:00:31,filled
2024.12.05 00:17:01,20300458023,Boom 1000 Index,sell,0.2 / 0.2,0.2,20383.236,20383.236,,,2024.12.05 00:17:01,filled
2024.12.05 07:35:58,20300642522,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20419.9563,20419.9563,20367.7204,,2024.12.05 07:58:28,filled
2024.12.05 07:36:53,20300643032,Crash 1000 Index,sell limit,0.2 / 0,0.2,5561.3419,5561.3419,5572.504,,2024.12.05 11:49:36,rejected
2024.12.05 07:38:44,20300644049,Volatility 50 Index,buy limit,4 / 0,4,310.8445,310.8445,309.9502,,2024.12.05 09:58:46,rejected
2024.12.05 07:39:37,20300644497,Volatility 50 Index,buy limit,4 / 0,4,310.8386,310.8386,309.9395,,2024.12.05 09:58:46,rejected
2024.12.05 07:39:54,20300644688,Volatility 50 Index,buy limit,4 / 0,4,310.8129,310.8129,309.9502,,2024.12.05 09:58:48,rejected
2024.12.05 07:40:08,20300644839,Volatility 50 Index,buy limit,4 / 0,4,310.8386,310.8386,309.886,,2024.12.05 09:58:46,rejected
2024.12.05 07:40:34,20300645134,Volatility 50 Index,buy limit,4 / 0,4,310.8129,310.8129,309.9074,,2024.12.05 09:58:48,rejected
2024.12.05 07:43:52,20300647372,Crash 1000 Index,sell limit,0.2 / 0,0.2,5561.4296,5561.4296,5572.504,,2024.12.05 11:49:52,rejected
2024.12.05 07:44:10,20300647559,Crash 1000 Index,sell limit,0.2 / 0,0.2,5561.5174,5561.5174,5572.1005,,2024.12.05 11:50:06,rejected
2024.12.05 07:44:26,20300647761,Crash 1000 Index,sell limit,0.2 / 0,0.2,5562.0438,5562.0438,5572.504,,2024.12.05 11:51:35,rejected
2024.12.05 07:44:38,20300647874,Crash 1000 Index,sell limit,0.2 / 0,0.2,5561.7806,5561.7806,5573.1766,,2024.12.05 11:50:50,rejected
2024.12.05 08:27:57,20300681403,Boom 1000 Index,buy limit,0.2 / 0.2,0.2,20376.1381,20376.1381,,,2024.12.05 08:34:37,filled
2024.12.05 09:13:26,20300721703,Boom 1000 Index,sell,0.2 / 0.2,0.2,20367.7204,20367.7204,,,2024.12.05 09:13:27,filled
2024.12.05 09:14:22,20300722360,Boom 1000 Index,sell,0.2 / 0.2,0.2,20366.8604,20366.8604,,,2024.12.05 09:14:23,filled
2024.12.05 09:15:02,20300722907,Boom 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 09:15:03,filled
2024.12.05 09:19:32,20300726669,Boom 1000 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.05 09:19:32,filled
2024.12.05 10:06:07,20300761574,Volatility 50 Index,buy,4 / 4,4,,market,,,2024.12.05 10:06:08,filled
2024.12.05 10:06:13,20300761640,Volatility 50 Index,buy,4 / 4,4,,market,,,2024.12.05 10:06:14,filled
2024.12.05 10:06:15,20300761688,Volatility 50 Index,buy,4 / 4,4,,market,,,2024.12.05 10:06:16,filled
2024.12.05 10:06:26,20300761846,Volatility 50 Index,buy,4 / 4,4,,market,,,2024.12.05 10:06:28,filled
2024.12.05 10:06:35,20300761969,Volatility 50 Index,buy,4 / 4,4,,market,,,2024.12.05 10:06:36,filled
2024.12.05 11:01:49,20300803819,Boom 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 11:01:49,filled
2024.12.05 11:03:53,20300805232,Boom 1000 Index,buy limit,0.5 / 0,0.5,20392.2346,20392.2346,20385.5841,,2024.12.05 11:07:19,canceled
2024.12.05 11:07:54,20300808262,Boom 1000 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.05 11:07:55,filled
2024.12.05 11:21:57,20300818580,Boom 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 11:21:57,filled
2024.12.05 11:22:17,20300818829,Boom 1000 Index,buy limit,0.5 / 0,0.5,20403.8986,20403.8986,,,2024.12.05 22:28:04,rejected
2024.12.05 11:25:02,20300820650,Boom 1000 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.05 11:25:02,filled
2024.12.05 11:39:03,20300829954,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:39:04,filled
2024.12.05 11:39:21,20300830134,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:39:22,filled
2024.12.05 11:39:25,20300830175,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:39:26,filled
2024.12.05 11:39:29,20300830207,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:39:29,filled
2024.12.05 11:39:31,20300830235,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:39:32,filled
2024.12.05 11:44:06,20300834041,Boom 1000 Index,buy,0.5 / 0.5,0.5,,market,,,2024.12.05 11:44:07,filled
2024.12.05 11:57:18,20300843383,Volatility 50 Index,sell,4 / 4,4,,market,,,2024.12.05 11:57:20,filled
2024.12.05 11:57:18,20300843384,Volatility 50 Index,sell,4 / 4,4,,market,,,2024.12.05 11:57:20,filled
2024.12.05 11:57:18,20300843385,Volatility 50 Index,sell,4 / 4,4,,market,,,2024.12.05 11:57:20,filled
2024.12.05 11:57:18,20300843386,Volatility 50 Index,sell,4 / 4,4,,market,,,2024.12.05 11:57:20,filled
2024.12.05 11:57:18,20300843387,Volatility 50 Index,sell,4 / 4,4,,market,,,2024.12.05 11:57:20,filled
2024.12.05 11:58:08,20300843882,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:58:08,filled
2024.12.05 11:58:09,20300843899,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:58:09,filled
2024.12.05 11:58:09,20300843911,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:58:10,filled
2024.12.05 11:58:10,20300843936,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:58:11,filled
2024.12.05 11:58:11,20300843944,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 11:58:12,filled
2024.12.05 12:04:20,20300848757,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 12:04:21,filled
2024.12.05 12:04:21,20300848762,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 12:04:21,filled
2024.12.05 12:04:21,20300848774,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 12:04:22,filled
2024.12.05 12:04:23,20300848777,Crash 1000 Index,sell,0.2 / 0.2,0.2,,market,,,2024.12.05 12:04:23,filled
2024.12.05 12:19:52,20300859660,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 12:19:53,filled
2024.12.05 12:19:54,20300859694,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 12:19:55,filled
2024.12.05 12:19:57,20300859720,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 12:19:58,filled
2024.12.05 12:19:59,20300859753,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 12:20:00,filled
2024.12.05 12:20:01,20300859799,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 12:20:02,filled
2024.12.05 12:20:03,20300859823,Crash 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 12:20:04,filled
2024.12.05 14:07:13,20300939807,Boom 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 14:07:14,filled
2024.12.05 14:07:13,20300939808,Boom 1000 Index,sell,0.5 / 0.5,0.5,,market,,,2024.12.05 14:07:14,filled
2024.12.05 14:07:13,20300939809,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.05 14:07:14,filled
2024.12.05 14:07:13,20300939810,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.05 14:07:14,filled
2024.12.05 14:07:13,20300939811,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.05 14:07:14,filled
2024.12.05 14:07:13,20300939812,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.05 14:07:14,filled
2024.12.05 14:07:13,20300939813,Crash 1000 Index,buy,0.2 / 0.2,0.2,,market,,,2024.12.05 14:07:14,filled
